Record_ID	Name	tax_class	family	genus	timestamp
789	EBLL-Cultervirus.76-Acomys_russatus	RNAss-ve	Bornaviridae	Cultervirus	2023-09-19 12:14:19
790	EBLL-Cultervirus.77-Acomys_russatus	RNAss-ve	Bornaviridae	Cultervirus	2023-09-19 12:14:19
791	EBLM-Cultervirus.11-Rhizomys_pruinosus	RNAss-ve	Bornaviridae	Cultervirus	2023-09-19 12:14:19
792	EBLM-Cultervirus.9-Uropsilus_gracilis	RNAss-ve	Bornaviridae	Cultervirus	2023-09-19 12:14:19
793	EBLN-Cultervirus.100-Gracilinanus_agilis	RNAss-ve	Bornaviridae	Cultervirus	2023-09-19 12:14:19
794	EBLN-Cultervirus.101-Gymnobelideus_leadbeateri	RNAss-ve	Bornaviridae	Cultervirus	2023-09-19 12:14:19
795	EBLN-Cultervirus.102-Acomys	RNAss-ve	Bornaviridae	Cultervirus	2023-09-19 12:14:19
796	EBLN-Cultervirus.103-Myotis_davidii	RNAss-ve	Bornaviridae	Cultervirus	2023-09-19 12:14:19
797	EBLN-Cultervirus.104-Chinchilla_lanigera	RNAss-ve	Bornaviridae	Cultervirus	2023-09-19 12:14:19
798	EBLN-Cultervirus.105-Dinomys_branickii	RNAss-ve	Bornaviridae	Cultervirus	2023-09-19 12:14:19
799	EBLN-Cultervirus.106-Erethizon_dorsatum	RNAss-ve	Bornaviridae	Cultervirus	2023-09-19 12:14:19
800	EBLN-Cultervirus.107-Rhizomys_pruinosus	RNAss-ve	Bornaviridae	Cultervirus	2023-09-19 12:14:19
801	EBLN-Cultervirus.108-Acomys_kempi	RNAss-ve	Bornaviridae	Cultervirus	2023-09-19 12:14:19
802	EBLN-Cultervirus.109-Gracilinanus_agilis	RNAss-ve	Bornaviridae	Cultervirus	2023-09-19 12:14:19
803	EBLN-Cultervirus.72-NotFur	RNAss-ve	Bornaviridae	Cultervirus	2023-09-19 12:14:19
804	EBLN-Cultervirus.73-NotFur	RNAss-ve	Bornaviridae	Cultervirus	2023-09-19 12:14:19
805	EBLN-Cultervirus.76-Dasyuromorphia	RNAss-ve	Bornaviridae	Cultervirus	2023-09-19 12:14:19
806	EBLN-Cultervirus.99-Hystricidae	RNAss-ve	Bornaviridae	Cultervirus	2023-09-19 12:14:19
807	EBLG-Orthobornavirus.1-Primates	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
808	EBLL-Orthobornavirus.23-NanGal	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
809	EBLL-Orthobornavirus.26-HetGla	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
810	EBLL-Orthobornavirus.4-SarHar	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
811	EBLL-Orthobornavirus.46-CalAnn	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
812	EBLL-Orthobornavirus.7-Marsupialia	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
813	EBLL-Orthobornavirus.8-Marsupialia	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
814	EBLM-Orthobornavirus.1-Primates	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
815	EBLM-Orthobornavirus.15-DesRot	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
816	EBLM-Orthobornavirus.9-CasCan	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
817	EBLN-Orthobornavirus.0-PerMan	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
818	EBLN-Orthobornavirus.1-ChiLan	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
819	EBLN-Orthobornavirus.1-Primates	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
820	EBLN-Orthobornavirus.2-Primates	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
821	EBLN-Orthobornavirus.22-MinNat	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
822	EBLN-Orthobornavirus.24-Laurasiatheria	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
823	EBLN-Orthobornavirus.25-Muridae	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
824	EBLN-Orthobornavirus.26-MusMus	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
825	EBLN-Orthobornavirus.27-Boreoeutheria	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
826	EBLN-Orthobornavirus.28-Muridae	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
827	EBLN-Orthobornavirus.29-Muridae	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
828	EBLN-Orthobornavirus.3-Primates	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
829	EBLN-Orthobornavirus.30-Boreoeutheria	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
830	EBLN-Orthobornavirus.31-Afrotheria	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
831	EBLN-Orthobornavirus.32-Primates	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
832	EBLN-Orthobornavirus.33-NWMonkeys	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
833	EBLN-Orthobornavirus.38-Chiroptera	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
834	EBLN-Orthobornavirus.4-Primates	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
835	EBLN-Orthobornavirus.42-Rodents	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
836	EBLN-Orthobornavirus.47-Afrotheria	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
837	EBLN-Orthobornavirus.5-Primates	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
838	EBLN-Orthobornavirus.52-Afrotheria	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
839	EBLN-Orthobornavirus.54-Afrotheria	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
840	EBLN-Orthobornavirus.56-Placentalia	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
841	EBLN-Orthobornavirus.57-OryAfe	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
842	EBLN-Orthobornavirus.58-MusPah	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
843	EBLN-Orthobornavirus.6-DesRot	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
844	EBLN-Orthobornavirus.60-OryAfe	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
845	EBLN-Orthobornavirus.61-Chiroptera	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
846	EBLN-Orthobornavirus.62-Afrotheria	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
847	EBLN-Orthobornavirus.64-Afrotheria	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
848	EBLN-Orthobornavirus.67-Afrotheria	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
849	EBLN-Orthobornavirus.69-MonDom	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
850	EBLN-Orthobornavirus.70-MonDom	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
851	EBLN-Orthobornavirus.71-NumMel	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
852	EBLN-Orthobornavirus.74-PhaCin	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
853	EBLN-Orthobornavirus.76-GalVar	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
854	EBLN-Orthobornavirus.78-Mammalia	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
855	EBLN-Orthobornavirus.8-EptFus	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
856	EBLN-Orthobornavirus.8-Primates	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
857	EBLN-Orthobornavirus.81-CalAnn	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
858	EBLN-Orthobornavirus.82-PicPub	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
859	EBLN-Orthobornavirus.83-ChaPel	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
860	EBLN-Orthobornavirus.84-PytBiv	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
861	EBLN-Orthobornavirus.85-CalAnn	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
862	EBLN-Orthobornavirus.86-CasCan	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
863	EBLN-Orthobornavirus.87-CasCan	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
864	EBLN-Orthobornavirus.92-CavPor	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
865	EBLL-Orthobornavirus.40-Afrotheria	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
866	EBLL-Orthobornavirus.5-Marsupialia	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
867	EBLL-Orthobornavirus.6-Marsupialia	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
868	EBLN-Orthobornavirus.100-ChrAsi	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
869	EBLN-Orthobornavirus.101-Dasyprocta_punctata	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
870	EBLN-Orthobornavirus.102-Diadophis_punctatus	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
871	EBLN-Orthobornavirus.105-Miniopterus_natalensis	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
872	EBLN-Orthobornavirus.106-Miniopterus_schreibersii	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
873	EBLN-Orthobornavirus.107-Cricetulus_griseus	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
874	EBLN-Orthobornavirus.108-Bambusicola_thoracicus	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
875	EBLN-Orthobornavirus.109-Balaenoptera_bonaerensis	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
876	EBLN-Orthobornavirus.110-Hydrodamalis_gigas	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
877	EBLN-Orthobornavirus.111-Orycteropus_afer	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
878	EBLN-Orthobornavirus.112-Trichechus_manatus	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
879	EBLN-Orthobornavirus.51-ChrAsi	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
880	EBLN-Orthobornavirus.68-Aotidae	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
881	EBLN-Orthobornavirus.72-Arvicanthis_niloticus	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
882	EBLN-Orthobornavirus.73-Grammomys_dolichurus	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
883	EBLN-Orthobornavirus.79-Trionychidae	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
884	EBLN-Orthobornavirus.94-Tretioscincus_oriximinensis	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
885	EBLN-Orthobornavirus.95-Rhizomys_pruinosus	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
886	EBLN-Orthobornavirus.96-Calyptommatus_sinebrachiatus	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
887	EBLN-Orthobornavirus.97-Gracilinanus_agilis	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
888	EBLN-Orthobornavirus.98-Rhombomys_opimus	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
889	EBLN-Orthobornavirus.99-Praomys_delectorum	RNAss-ve	Bornaviridae	Orthobornavirus	2023-09-19 12:14:19
890	eclg-chu.1-Oryzias_melastigma	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
891	eclg-chu.10-Tursiops_truncatus	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
892	eclg-chu.11-Tursiops_truncatus	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
893	eclg-chu.12-Tursiops_truncatus	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
894	eclg-chu.2-Cyprinodon_variegatus	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
895	eclg-chu.3-Cyprinodon_variegatus	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
896	eclg-chu.4-Gambusia_affinis	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
897	eclg-chu.5-Lampris_guttatus	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
898	eclg-chu.6-Lampris_guttatus_	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
899	eclg-chu.7-Paramormyrops_kingsleyae	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
900	eclg-chu.8-Paramormyrops_kingsleyae	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
901	eclg-chu.9-Anilios_bituberculatus	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
902	ecll-chu.14-Oryzias_melastigma	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
903	ecll-chu.15-Oryzias_melastigma	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
904	ecll-chu.16-Oryzias_melastigma	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
905	ecll-chu.17-Fundulus_heteroclitus	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
906	ecll-chu.18-Gambusia_affinis	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
907	ecll-chu.19-Poecilia_reticulata	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
908	ecll-chu.22-Poecilia_latipinna	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
909	ecll-chu.23-Poecilia_formosa	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
910	ecll-chu.24-Poecilia_formosa	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
911	ecll-chu.26-Danio_rerio	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
912	ecll-chu.27-Danio_rerio	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
913	ecll-chu.28-Danio_rerio	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
914	ecll-chu.29-Danio_rerio	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
915	ecll-chu.30-Danio_rerio	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
916	ecll-chu.31-Danio_rerio	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
917	ecll-chu.32-Danio_rerio	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
918	ecll-chu.33-Danio_rerio	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
919	ecll-chu.34-Danio_rerio	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
920	ecll-chu.38-Bregmaceros_cantori	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
921	ecll-chu.42-Bregmaceros_cantori	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
922	ecll-chu.43-Paramormyrops_kingsleyae	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
923	ecll-chu.44-Paramormyrops_kingsleyae	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
924	ecll-chu.45-Paramormyrops_kingsleyae	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
925	ecll-chu.46-Austrofundulus_limnaeus	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
926	ecln-chu.100-Gadus_morhua	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
927	ecln-chu.101-Gadus_morhua	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
928	ecln-chu.102-Gadus_morhua	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
929	ecln-chu.103-Gadus_chalcogrammus	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
930	ecln-chu.104-Gadus_chalcogrammus	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
931	ecln-chu.105-Trisopterus_minutus	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
932	ecln-chu.106-Brosme_brosme	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
933	ecln-chu.108-Coryphaenoides_rupestris	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
934	ecln-chu.109-Lampris_guttatus	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
935	ecln-chu.110-Regalecus_glesne	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
936	ecln-chu.111-Benthosema_glaciale	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
937	ecln-chu.112-Paramormyrops_kingsleyae	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
938	ecln-chu.113-Paramormyrops_kingsleyae	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
939	ecln-chu.114-Paramormyrops_kingsleyae	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
940	ecln-chu.115-Paramormyrops_kingsleyae	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
941	ecln-chu.116-Paralichthys_olivaceus	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
942	ecln-chu.117-Pseudopleuronectes_yokohamae	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
943	ecln-chu.118-Stylephorus_chordatus	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
944	ecln-chu.119-Stylephorus_chordatus	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
945	ecln-chu.120-Monopterus_albus	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
946	ecln-chu.121-Dicentrarchus_labrax	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
947	ecln-chu.122-Zeus_faber	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
948	ecln-chu.123-Eptatretus_burgeri	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
949	ecln-chu.124-Eptatretus_burgeri	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
950	ecln-chu.125-Eptatretus_burgeri	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
951	ecln-chu.126-Eptatretus_burgeri	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
952	ecln-chu.127-Eptatretus_burgeri	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
953	ecln-chu.128-Eptatretus_burgeri	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
954	ecln-chu.129-Eptatretus_burgeri	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
955	ecln-chu.130-Nanorana_parkeri	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
956	ecln-chu.131-Leptobrachium_leishanense	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
957	ecln-chu.133-Hymenochirus_boettgeri	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
958	ecln-chu.134-Pipa_carvalhoi	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
959	ecln-chu.135-Pipa_carvalhoi	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
960	ecln-chu.136-Pipa_carvalhoi	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
961	ecln-chu.137-Pipa_carvalhoi	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
962	ecln-chu.138-Pipa_parva	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
963	ecln-chu.139-Pipa_parva	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
964	ecln-chu.140-Antechinus_stuartii	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
965	ecln-chu.141-Sarcophilus_harrisii	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
966	ecln-chu.142-Gracilinanus_agilis	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
967	ecln-chu.143-Gracilinanus_agilis	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
968	ecln-chu.144-Gracilinanus_agilis	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
969	ecln-chu.145-Macropus_eugenii	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
970	ecln-chu.146-Macropus_eugenii	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
971	ecln-chu.147-Gymnobelideus_leadbeateri	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
972	ecln-chu.148-Gymnobelideus_leadbeateri	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
973	ecln-chu.149-Gymnobelideus_leadbeateri	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
974	ecln-chu.150-Phascolarctos_cinereus	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
975	ecln-chu.151-Phascolarctos_cinereus	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
976	ecln-chu.152-Phascolarctos_cinereus	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
977	ecln-chu.153-Phascolarctos_cinereus	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
978	ecln-chu.154-Phascolarctos_cinereus	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
979	ecln-chu.155-Phascolarctos_cinereus	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
980	ecln-chu.156-Phascolarctos_cinereus	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
981	ecln-chu.157-Bettongia_penicillata	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
982	ecln-chu.158-Vombatus_ursinus	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
983	ecln-chu.159-Vombatus_ursinus	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
984	ecln-chu.160-Vombatus_ursinus	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
985	ecln-chu.161-Arizona_elegans	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
986	ecln-chu.162-Pantherophis_guttatus	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
987	ecln-chu.163-Ptyas_mucosa	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
988	ecln-chu.164-Thamnophis_sirtalis	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
989	ecln-chu.165-Thamnophis_elegans	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
990	ecln-chu.166-Diadophis_punctatus	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
991	ecln-chu.167-Thermophis_baileyi	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
992	ecln-chu.168-Gekko_japonicus	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
993	ecln-chu.169-Gekko_japonicus	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
994	ecln-chu.170-Gekko_japonicus	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
995	ecln-chu.171-Calyptommatus_sinebrachiatus	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
996	ecln-chu.172-Tretioscincus_oriximinensis	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
997	ecln-chu.173-Sceloporus_undulatus	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
998	ecln-chu.174-Sceloporus_occidentalis	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
999	ecln-chu.175-Sceloporus_occidentalis	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1000	ecln-chu.176-Salvator_merianae	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1001	ecln-chu.177-Anilios_bituberculatus	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1002	ecln-chu.178-Anilios_bituberculatus	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1003	ecln-chu.179-Anilios_bituberculatus	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1004	ecln-chu.180-Bothrops_jararaca	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1005	ecln-chu.181-Bothrops_jararaca	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1006	ecln-chu.182-Bothrops_jararaca	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1007	ecln-chu.47-Oryzias_latipes	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1008	ecln-chu.48-Oryzias_melastigma	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1009	ecln-chu.49-Oryzias_melastigma	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1010	ecln-chu.50-Oryzias_melastigma	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1011	ecln-chu.51-Oryzias_melastigma	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1012	ecln-chu.52-Cyprinodon_variegatus	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1013	ecln-chu.53-Cyprinodon_variegatus	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1014	ecln-chu.54-Cyprinodon_variegatus	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1015	ecln-chu.55-Gambusia_affinis	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1016	ecln-chu.56-Gambusia_affinis	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1017	ecln-chu.57-Gambusia_affinis	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1018	ecln-chu.58-Gambusia_affinis	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1019	ecln-chu.59-Gambusia_affinis	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1020	ecln-chu.60-Poecilia_reticulata	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
