Record_ID	species	tax_class	superorder	tax_order	family	genus	timestamp
1	Guentherus_altivela	Actinopteri	Ateleopodia	Ateleopodiformes	Ateleopodidae	Guentherus	2023-09-19 12:46:00
2	Oryzias_latipes	Actinopteri	Atherinomorphae	Beloniformes	Adrianichthyidae	Oryzias	2023-09-19 12:46:00
3	Oryzias_melastigma	Actinopteri	Atherinomorphae	Beloniformes	Adrianichthyidae	Oryzias	2023-09-19 12:46:00
4	Cyprinodon_nevadensis_pectoralis	Actinopteri	Atherinomorphae	Cyprinodontiformes	Cyprinodontidae	Cyprinodon	2023-09-19 12:46:00
5	Cyprinodon_variegatus	Actinopteri	Atherinomorphae	Cyprinodontiformes	Cyprinodontidae	Cyprinodon	2023-09-19 12:46:00
6	Fundulus_heteroclitus	Actinopteri	Atherinomorphae	Cyprinodontiformes	Fundulidae	Fundulus	2023-09-19 12:46:00
7	Nothobranchius_furzeri	Actinopteri	Atherinomorphae	Cyprinodontiformes	Nothobranchiidae	Nothobranchius	2023-09-19 12:46:00
8	Gambusia_affinis	Actinopteri	Atherinomorphae	Cyprinodontiformes	Poeciliidae	Gambusia	2023-09-19 12:46:00
9	Poecilia_formosa	Actinopteri	Atherinomorphae	Cyprinodontiformes	Poeciliidae	Poecilia	2023-09-19 12:46:00
10	Poecilia_latipinna	Actinopteri	Atherinomorphae	Cyprinodontiformes	Poeciliidae	Poecilia	2023-09-19 12:46:00
11	Poecilia_mexicana	Actinopteri	Atherinomorphae	Cyprinodontiformes	Poeciliidae	Poecilia	2023-09-19 12:46:00
12	Poecilia_reticulata	Actinopteri	Atherinomorphae	Cyprinodontiformes	Poeciliidae	Poecilia	2023-09-19 12:46:00
13	Xiphophorus_maculatus	Actinopteri	Atherinomorphae	Cyprinodontiformes	Poeciliidae	Xiphophorus	2023-09-19 12:46:00
14	Xiphophorus_couchianus	Actinopteri	Atherinomorphae	Cyprinodontiformes	Poeciliidae	Xiphophorus	2023-09-19 12:46:00
15	Xiphophorus_hellerii	Actinopteri	Atherinomorphae	Cyprinodontiformes	Poeciliidae	Xiphophorus	2023-09-19 12:46:00
16	Austrofundulus_limnaeus	Actinopteri	Atherinomorphae	Cyprinodontiformes	Rivulidae	Austrofundulus	2023-09-19 12:46:00
17	Kryptolebias_marmoratus	Actinopteri	Atherinomorphae	Cyprinodontiformes	Rivulidae	Kryptolebias	2023-09-19 12:46:00
18	Astyanax_mexicanus	Actinopteri	Characiphysae	Characiformes	Characidae	Astyanax	2023-09-19 12:46:00
19	Pygocentrus_nattereri	Actinopteri	Characiphysae	Characiformes	Serrasalmidae	Pygocentrus	2023-09-19 12:46:00
20	Ageneiosus_inermis	Actinopteri	Characiphysae	Siluriformes	Auchenipteridae	Ageneiosus	2023-09-19 12:46:00
21	Tachysurus_fulvidraco	Actinopteri	Characiphysae	Siluriformes	Bagridae	Tachysurus	2023-09-19 12:46:00
22	Clarias_batrachus	Actinopteri	Characiphysae	Siluriformes	Clariidae	Clarias	2023-09-19 12:46:00
23	Ictalurus_punctatus	Actinopteri	Characiphysae	Siluriformes	Ictaluridae	Ictalurus	2023-09-19 12:46:00
24	Pangasianodon_hypophthalmus	Actinopteri	Characiphysae	Siluriformes	Pangasiidae	Pangasianodon	2023-09-19 12:46:00
25	Amphilophus_citrinellus	Actinopteri	Cichlomorphae	Cichliformes	Cichlidae	Amphilophus	2023-09-19 12:46:00
26	Astatotilapia_calliptera	Actinopteri	Cichlomorphae	Cichliformes	Cichlidae	Astatotilapia	2023-09-19 12:46:00
27	Haplochromis_burtoni	Actinopteri	Cichlomorphae	Cichliformes	Cichlidae	Haplochromis	2023-09-19 12:46:00
28	Labeotropheus_fuelleborni	Actinopteri	Cichlomorphae	Cichliformes	Cichlidae	Labeotropheus	2023-09-19 12:46:00
29	Maylandia_zebra	Actinopteri	Cichlomorphae	Cichliformes	Cichlidae	Maylandia	2023-09-19 12:46:00
30	Mchenga_conophoros	Actinopteri	Cichlomorphae	Cichliformes	Cichlidae	Mchenga	2023-09-19 12:46:00
31	Melanochromis_auratus	Actinopteri	Cichlomorphae	Cichliformes	Cichlidae	Melanochromis	2023-09-19 12:46:00
32	Neolamprologus_brichardi	Actinopteri	Cichlomorphae	Cichliformes	Cichlidae	Neolamprologus	2023-09-19 12:46:00
33	Oreochromis_niloticus	Actinopteri	Cichlomorphae	Cichliformes	Cichlidae	Oreochromis	2023-09-19 12:46:00
34	Pundamilia_nyererei	Actinopteri	Cichlomorphae	Cichliformes	Cichlidae	Pundamilia	2023-09-19 12:46:00
35	Rhamphochromis_esox	Actinopteri	Cichlomorphae	Cichliformes	Cichlidae	Rhamphochromis	2023-09-19 12:46:00
36	Simochromis_diagramma	Actinopteri	Cichlomorphae	Cichliformes	Cichlidae	Simochromis	2023-09-19 12:46:00
37	Tropheus_moorii	Actinopteri	Cichlomorphae	Cichliformes	Cichlidae	Tropheus	2023-09-19 12:46:00
38	Cirrhinus_molitorella	Actinopteri	Cypriniphysae	Cypriniformes	Cyprinidae	Cirrhinus	2023-09-19 12:46:00
39	Cyprinus_carpio	Actinopteri	Cypriniphysae	Cypriniformes	Cyprinidae	Cyprinus	2023-09-19 12:46:00
40	Labeo_rohita	Actinopteri	Cypriniphysae	Cypriniformes	Cyprinidae	Labeo	2023-09-19 12:46:00
41	Poropuntius_huangchuchieni	Actinopteri	Cypriniphysae	Cypriniformes	Cyprinidae	Poropuntius	2023-09-19 12:46:00
42	Sinocyclocheilus_grahami	Actinopteri	Cypriniphysae	Cypriniformes	Cyprinidae	Sinocyclocheilus	2023-09-19 12:46:00
43	Sinocyclocheilus_rhinocerous	Actinopteri	Cypriniphysae	Cypriniformes	Cyprinidae	Sinocyclocheilus	2023-09-19 12:46:00
44	Sinocyclocheilus_anshuiensis	Actinopteri	Cypriniphysae	Cypriniformes	Cyprinidae	Sinocyclocheilus	2023-09-19 12:46:00
45	Danio_rerio	Actinopteri	Cypriniphysae	Cypriniformes	Danionidae	Danio	2023-09-19 12:46:00
46	Danionella_dracula	Actinopteri	Cypriniphysae	Cypriniformes	Danionidae	Danionella	2023-09-19 12:46:00
47	Leuciscus_waleckii	Actinopteri	Cypriniphysae	Cypriniformes	Leuciscidae	Leuciscus	2023-09-19 12:46:00
48	Pimephales_promelas	Actinopteri	Cypriniphysae	Cypriniformes	Leuciscidae	Pimephales	2023-09-19 12:46:00
49	Anabarilius_grahami	Actinopteri	Cypriniphysae	Cypriniformes	Xenocyprididae	Anabarilius	2023-09-19 12:46:00
50	Hypophthalmichthys_nobilis	Actinopteri	Cypriniphysae	Cypriniformes	Xenocyprididae	Hypophthalmichthys	2023-09-19 12:46:00
51	Hypophthalmichthys_molitrix	Actinopteri	Cypriniphysae	Cypriniformes	Xenocyprididae	Hypophthalmichthys	2023-09-19 12:46:00
52	Acipenser_ruthenus	Actinopteri	Unclassified	Acipenseriformes	Acipenseridae	Acipenser	2023-09-19 12:46:00
53	Anabas_testudineus	Actinopteri	Unclassified	Anabantiformes	Anabantidae	Anabas	2023-09-19 12:46:00
54	Helostoma_temminkii	Actinopteri	Unclassified	Anabantiformes	Helostomatidae	Helostoma	2023-09-19 12:46:00
55	Betta_splendens	Actinopteri	Unclassified	Anabantiformes	Osphronemidae	Betta	2023-09-19 12:46:00
56	Anguilla_anguilla	Actinopteri	Unclassified	Anguilliformes	Anguillidae	Anguilla	2023-09-19 12:46:00
57	Anguilla_japonica	Actinopteri	Unclassified	Anguilliformes	Anguillidae	Anguilla	2023-09-19 12:46:00
58	Anguilla_rostrata	Actinopteri	Unclassified	Anguilliformes	Anguillidae	Anguilla	2023-09-19 12:46:00
59	Chatrabus_melanurus	Actinopteri	Unclassified	Batrachoidiformes	Batrachoididae	Chatrabus	2023-09-19 12:46:00
60	Beryx_splendens	Actinopteri	Unclassified	Beryciformes	Berycidae	Beryx	2023-09-19 12:46:00
61	Rondeletia_loricata	Actinopteri	Unclassified	Beryciformes	Rondeletiidae	Rondeletia	2023-09-19 12:46:00
62	Parablennius_parvicornis	Actinopteri	Unclassified	Blenniiformes	Blenniidae	Parablennius	2023-09-19 12:46:00
63	Salarias_fasciatus	Actinopteri	Unclassified	Blenniiformes	Blenniidae	Salarias	2023-09-19 12:46:00
64	Seriola_rivoliana	Actinopteri	Unclassified	Carangiformes	Carangidae	Seriola	2023-09-19 12:46:00
65	Seriola_quinqueradiata	Actinopteri	Unclassified	Carangiformes	Carangidae	Seriola	2023-09-19 12:46:00
66	Seriola_lalandi_dorsalis	Actinopteri	Unclassified	Carangiformes	Carangidae	Seriola	2023-09-19 12:46:00
67	Seriola_dumerili	Actinopteri	Unclassified	Carangiformes	Carangidae	Seriola	2023-09-19 12:46:00
68	Trachinotus_ovatus	Actinopteri	Unclassified	Carangiformes	Carangidae	Trachinotus	2023-09-19 12:46:00
69	Micropterus_floridanus	Actinopteri	Unclassified	Centrarchiformes	Centrarchidae	Micropterus	2023-09-19 12:46:00
70	Oplegnathus_fasciatus	Actinopteri	Unclassified	Centrarchiformes	Oplegnathidae	Oplegnathus	2023-09-19 12:46:00
71	Maccullochella_peelii	Actinopteri	Unclassified	Centrarchiformes	Percichthyidae	Maccullochella	2023-09-19 12:46:00
72	Macquaria_australasica	Actinopteri	Unclassified	Centrarchiformes	Percichthyidae	Macquaria	2023-09-19 12:46:00
73	Clupea_harengus	Actinopteri	Unclassified	Clupeiformes	Clupeidae	Clupea	2023-09-19 12:46:00
74	Sardina_pilchardus	Actinopteri	Unclassified	Clupeiformes	Clupeidae	Sardina	2023-09-19 12:46:00
75	Tenualosa_ilisha	Actinopteri	Unclassified	Clupeiformes	Clupeidae	Tenualosa	2023-09-19 12:46:00
76	Denticeps_clupeoides	Actinopteri	Unclassified	Clupeiformes	Denticipitidae	Denticeps	2023-09-19 12:46:00
77	Esox_lucius	Actinopteri	Unclassified	Esociformes	Esocidae	Esox	2023-09-19 12:46:00
78	Bregmaceros_cantori	Actinopteri	Unclassified	Gadiformes	Bregmacerotidae	Bregmaceros	2023-09-19 12:46:00
79	Arctogadus_glacialis	Actinopteri	Unclassified	Gadiformes	Gadidae	Arctogadus	2023-09-19 12:46:00
80	Boreogadus_saida	Actinopteri	Unclassified	Gadiformes	Gadidae	Boreogadus	2023-09-19 12:46:00
81	Gadiculus_argenteus	Actinopteri	Unclassified	Gadiformes	Gadidae	Gadiculus	2023-09-19 12:46:00
82	Gadus_morhua	Actinopteri	Unclassified	Gadiformes	Gadidae	Gadus	2023-09-19 12:46:00
83	Gadus_chalcogrammus	Actinopteri	Unclassified	Gadiformes	Gadidae	Gadus	2023-09-19 12:46:00
84	Trisopterus_minutus	Actinopteri	Unclassified	Gadiformes	Gadidae	Trisopterus	2023-09-19 12:46:00
85	Brosme_brosme	Actinopteri	Unclassified	Gadiformes	Lotidae	Brosme	2023-09-19 12:46:00
86	Lota_lota	Actinopteri	Unclassified	Gadiformes	Lotidae	Lota	2023-09-19 12:46:00
87	Bathygadus_melanobranchus	Actinopteri	Unclassified	Gadiformes	Macrouridae	Bathygadus	2023-09-19 12:46:00
88	Coryphaenoides_rupestris	Actinopteri	Unclassified	Gadiformes	Macrouridae	Coryphaenoides	2023-09-19 12:46:00
89	Mora_moro	Actinopteri	Unclassified	Gadiformes	Moridae	Mora	2023-09-19 12:46:00
90	Phycis_phycis	Actinopteri	Unclassified	Gadiformes	Phycidae	Phycis	2023-09-19 12:46:00
91	Phycis_blennoides	Actinopteri	Unclassified	Gadiformes	Phycidae	Phycis	2023-09-19 12:46:00
92	Boleophthalmus_pectinirostris	Actinopteri	Unclassified	Gobiiformes	Gobiidae	Boleophthalmus	2023-09-19 12:46:00
93	Lesueurigobius_sanzi	Actinopteri	Unclassified	Gobiiformes	Gobiidae	Lesueurigobius	2023-09-19 12:46:00
94	Periophthalmodon_schlosseri	Actinopteri	Unclassified	Gobiiformes	Gobiidae	Periophthalmodon	2023-09-19 12:46:00
95	Periophthalmus_magnuspinnatus	Actinopteri	Unclassified	Gobiiformes	Gobiidae	Periophthalmus	2023-09-19 12:46:00
96	Scartelaos_histophorus	Actinopteri	Unclassified	Gobiiformes	Gobiidae	Scartelaos	2023-09-19 12:46:00
97	Holocentrus_rufus	Actinopteri	Unclassified	Holocentriformes	Holocentridae	Holocentrus	2023-09-19 12:46:00
98	Symphodus_melops	Actinopteri	Unclassified	Labriformes	Labridae	Symphodus	2023-09-19 12:46:00
99	Lampris_guttatus	Actinopteri	Unclassified	Lampriformes	Lampridae	Lampris	2023-09-19 12:46:00
100	Regalecus_glesne	Actinopteri	Unclassified	Lampriformes	Regalecidae	Regalecus	2023-09-19 12:46:00
101	Antennarius_striatus	Actinopteri	Unclassified	Lophiiformes	Antennariidae	Antennarius	2023-09-19 12:46:00
102	Mugil_soiuy	Actinopteri	Unclassified	Mugiliformes	Mugilidae	Mugil	2023-09-19 12:46:00
103	Benthosema_glaciale	Actinopteri	Unclassified	Myctophiformes	Myctophidae	Benthosema	2023-09-19 12:46:00
104	Brotula_barbata	Actinopteri	Unclassified	Ophidiiformes	Ophidiidae	Brotula	2023-09-19 12:46:00
105	Lamprogrammus_exutus	Actinopteri	Unclassified	Ophidiiformes	Ophidiidae	Lamprogrammus	2023-09-19 12:46:00
106	Mallotus_villosus	Actinopteri	Unclassified	Osmeriformes	Salangidae	Mallotus	2023-09-19 12:46:00
107	Paramormyrops_kingsleyae	Actinopteri	Unclassified	Osteoglossiformes	Mormyridae	Paramormyrops	2023-09-19 12:46:00
108	Arapaima_gigas	Actinopteri	Unclassified	Osteoglossiformes	Osteoglossidae	Arapaima	2023-09-19 12:46:00
109	Scleropages_formosus	Actinopteri	Unclassified	Osteoglossiformes	Osteoglossidae	Scleropages	2023-09-19 12:46:00
110	Lateolabrax_maculatus	Actinopteri	Unclassified	Pempheriformes	Lateolabracidae	Lateolabrax	2023-09-19 12:46:00
111	Anoplopoma_fimbria	Actinopteri	Unclassified	Perciformes	Anoplopomatidae	Anoplopoma	2023-09-19 12:46:00
112	Chaenocephalus_aceratus	Actinopteri	Unclassified	Perciformes	Channichthyidae	Chaenocephalus	2023-09-19 12:46:00
113	Cottus_rhenanus	Actinopteri	Unclassified	Perciformes	Cottidae	Cottus	2023-09-19 12:46:00
114	Gasterosteus_aculeatus	Actinopteri	Unclassified	Perciformes	Gasterosteidae	Gasterosteus	2023-09-19 12:46:00
115	Pungitius_pungitius	Actinopteri	Unclassified	Perciformes	Gasterosteidae	Pungitius	2023-09-19 12:46:00
116	Notothenia_coriiceps	Actinopteri	Unclassified	Perciformes	Nototheniidae	Notothenia	2023-09-19 12:46:00
117	Etheostoma_cragini	Actinopteri	Unclassified	Perciformes	Percidae	Etheostoma	2023-09-19 12:46:00
118	Perca_fluviatilis	Actinopteri	Unclassified	Perciformes	Percidae	Perca	2023-09-19 12:46:00
119	Perca_flavescens	Actinopteri	Unclassified	Perciformes	Percidae	Perca	2023-09-19 12:46:00
120	Sebastes_nigrocinctus	Actinopteri	Unclassified	Perciformes	Sebastidae	Sebastes	2023-09-19 12:46:00
121	Sebastes_rubrivinctus	Actinopteri	Unclassified	Perciformes	Sebastidae	Sebastes	2023-09-19 12:46:00
122	Sebastes_steindachneri	Actinopteri	Unclassified	Perciformes	Sebastidae	Sebastes	2023-09-19 12:46:00
123	Sebastes_minor	Actinopteri	Unclassified	Perciformes	Sebastidae	Sebastes	2023-09-19 12:46:00
124	Sebastes_aleutianus	Actinopteri	Unclassified	Perciformes	Sebastidae	Sebastes	2023-09-19 12:46:00
125	Cromileptes_altivelis	Actinopteri	Unclassified	Perciformes	Serranidae	Cromileptes	2023-09-19 12:46:00
126	Epinephelus_moara	Actinopteri	Unclassified	Perciformes	Serranidae	Epinephelus	2023-09-19 12:46:00
127	Epinephelus_lanceolatus	Actinopteri	Unclassified	Perciformes	Serranidae	Epinephelus	2023-09-19 12:46:00
128	Hypoplectrus_puella	Actinopteri	Unclassified	Perciformes	Serranidae	Hypoplectrus	2023-09-19 12:46:00
129	Typhlichthys_subterraneus	Actinopteri	Unclassified	Percopsiformes	Amblyopsidae	Typhlichthys	2023-09-19 12:46:00
130	Cynoglossus_semilaevis	Actinopteri	Unclassified	Pleuronectiformes	Cynoglossidae	Cynoglossus	2023-09-19 12:46:00
131	Paralichthys_olivaceus	Actinopteri	Unclassified	Pleuronectiformes	Paralichthyidae	Paralichthys	2023-09-19 12:46:00
132	Pseudopleuronectes_yokohamae	Actinopteri	Unclassified	Pleuronectiformes	Pleuronectidae	Pseudopleuronectes	2023-09-19 12:46:00
133	Reinhardtius_hippoglossoides	Actinopteri	Unclassified	Pleuronectiformes	Pleuronectidae	Reinhardtius	2023-09-19 12:46:00
134	Scophthalmus_maximus	Actinopteri	Unclassified	Pleuronectiformes	Scophthalmidae	Scophthalmus	2023-09-19 12:46:00
135	Erpetoichthys_calabaricus	Actinopteri	Unclassified	Polypteriformes	Polypteridae	Erpetoichthys	2023-09-19 12:46:00
136	Hucho_hucho	Actinopteri	Unclassified	Salmoniformes	Salmonidae	Hucho	2023-09-19 12:46:00
137	Oncorhynchus_tshawytscha	Actinopteri	Unclassified	Salmoniformes	Salmonidae	Oncorhynchus	2023-09-19 12:46:00
138	Oncorhynchus_kisutch	Actinopteri	Unclassified	Salmoniformes	Salmonidae	Oncorhynchus	2023-09-19 12:46:00
139	Salmo_salar	Actinopteri	Unclassified	Salmoniformes	Salmonidae	Salmo	2023-09-19 12:46:00
140	Salvelinus_alpinus	Actinopteri	Unclassified	Salmoniformes	Salmonidae	Salvelinus	2023-09-19 12:46:00
141	Thymallus_thymallus	Actinopteri	Unclassified	Salmoniformes	Salmonidae	Thymallus	2023-09-19 12:46:00
142	Thunnus_orientalis	Actinopteri	Unclassified	Scombriformes	Scombridae	Thunnus	2023-09-19 12:46:00
143	Thunnus_thynnus	Actinopteri	Unclassified	Scombriformes	Scombridae	Thunnus	2023-09-19 12:46:00
144	Thunnus_albacares	Actinopteri	Unclassified	Scombriformes	Scombridae	Thunnus	2023-09-19 12:46:00
145	Pampus_argenteus	Actinopteri	Unclassified	Scombriformes	Stromateidae	Pampus	2023-09-19 12:46:00
146	Lepisosteus_oculatus	Actinopteri	Unclassified	Semionotiformes	Lepisosteidae	Lepisosteus	2023-09-19 12:46:00
147	Pagrus_major	Actinopteri	Unclassified	Spariformes	Sparidae	Pagrus	2023-09-19 12:46:00
148	Sparus_aurata	Actinopteri	Unclassified	Spariformes	Sparidae	Sparus	2023-09-19 12:46:00
149	Stylephorus_chordatus	Actinopteri	Unclassified	Stylephoriformes	Stylephoridae	Stylephorus	2023-09-19 12:46:00
150	Mastacembelus_armatus	Actinopteri	Unclassified	Synbranchiformes	Mastacembelidae	Mastacembelus	2023-09-19 12:46:00
151	Monopterus_albus	Actinopteri	Unclassified	Synbranchiformes	Synbranchidae	Monopterus	2023-09-19 12:46:00
152	Hippocampus_comes	Actinopteri	Unclassified	Syngnathiformes	Syngnathidae	Hippocampus	2023-09-19 12:46:00
153	Syngnathus_scovelli	Actinopteri	Unclassified	Syngnathiformes	Syngnathidae	Syngnathus	2023-09-19 12:46:00
154	Mola_mola	Actinopteri	Unclassified	Tetraodontiformes	Molidae	Mola	2023-09-19 12:46:00
155	Takifugu_rubripes	Actinopteri	Unclassified	Tetraodontiformes	Tetraodontidae	Takifugu	2023-09-19 12:46:00
156	Takifugu_flavidus	Actinopteri	Unclassified	Tetraodontiformes	Tetraodontidae	Takifugu	2023-09-19 12:46:00
157	Takifugu_bimaculatus	Actinopteri	Unclassified	Tetraodontiformes	Tetraodontidae	Takifugu	2023-09-19 12:46:00
158	Tetraodon_nigroviridis	Actinopteri	Unclassified	Tetraodontiformes	Tetraodontidae	Tetraodon	2023-09-19 12:46:00
159	Parambassis_ranga	Actinopteri	Unclassified	Unclassified	Ambassidae	Parambassis	2023-09-19 12:46:00
160	Lates_calcarifer	Actinopteri	Unclassified	Unclassified	Centropomidae	Lates	2023-09-19 12:46:00
161	Dicentrarchus_labrax	Actinopteri	Unclassified	Unclassified	Moronidae	Dicentrarchus	2023-09-19 12:46:00
162	Acanthochromis_polyacanthus	Actinopteri	Unclassified	Unclassified	Pomacentridae	Acanthochromis	2023-09-19 12:46:00
163	Amphiprion_percula	Actinopteri	Unclassified	Unclassified	Pomacentridae	Amphiprion	2023-09-19 12:46:00
164	Amphiprion_ocellaris	Actinopteri	Unclassified	Unclassified	Pomacentridae	Amphiprion	2023-09-19 12:46:00
165	Amphiprion_frenatus	Actinopteri	Unclassified	Unclassified	Pomacentridae	Amphiprion	2023-09-19 12:46:00
166	Chromis_chromis	Actinopteri	Unclassified	Unclassified	Pomacentridae	Chromis	2023-09-19 12:46:00
167	Stegastes_partitus	Actinopteri	Unclassified	Unclassified	Pomacentridae	Stegastes	2023-09-19 12:46:00
168	Collichthys_lucidus	Actinopteri	Unclassified	Unclassified	Sciaenidae	Collichthys	2023-09-19 12:46:00
169	Larimichthys_crocea	Actinopteri	Unclassified	Unclassified	Sciaenidae	Larimichthys	2023-09-19 12:46:00
170	Miichthys_miiuy	Actinopteri	Unclassified	Unclassified	Sciaenidae	Miichthys	2023-09-19 12:46:00
171	Zeus_faber	Actinopteri	Unclassified	Zeiformes	Zeidae	Zeus	2023-09-19 12:46:00
172	Eptatretus_burgeri	Agnatha	Myxini	Myxiniformes	Myxinidae	Eptatretus	2023-09-19 12:46:00
173	Lethenteron_camtschaticum	Agnatha	Unclassified	Petromyzontiformes	Petromyzontidae	Lethenteron	2023-09-19 12:46:00
174	Petromyzon_marinus	Agnatha	Unclassified	Petromyzontiformes	Petromyzontidae	Petromyzon	2023-09-19 12:46:00
175	Bombina_variegata_variegata	Amphibia	Batrachia	Anura	Bombinatoridae	Bombina	2023-09-19 12:46:00
176	Dendropsophus_ebraccatus	Amphibia	Batrachia	Anura	Hylidae	Dendropsophus	2023-09-19 12:46:00
177	Bufo_gargarizans	Amphibia	Batrachia	Anura	Bufonidae	Bufo	2023-09-19 12:46:00
178	Bufo_bufo	Amphibia	Batrachia	Anura	Bufonidae	Bufo	2023-09-19 12:46:00
179	Rhinella_marina	Amphibia	Batrachia	Anura	Bufonidae	Rhinella	2023-09-19 12:46:00
180	Oophaga_pumilio	Amphibia	Batrachia	Anura	Dendrobatidae	Oophaga	2023-09-19 12:46:00
181	Ranitomeya_imitator	Amphibia	Batrachia	Anura	Dendrobatidae	Ranitomeya	2023-09-19 12:46:00
182	Nanorana_parkeri	Amphibia	Batrachia	Anura	Dicroglossidae	Nanorana	2023-09-19 12:46:00
183	Phrynoglossus_myanhessei	Amphibia	Batrachia	Anura	Dicroglossidae	Phrynoglossus	2023-09-19 12:46:00
184	Eleutherodactylus_coqui	Amphibia	Batrachia	Anura	Eleutherodactylidae	Eleutherodactylus	2023-09-19 12:46:00
185	Engystomops_pustulosus	Amphibia	Batrachia	Anura	Leptodactylidae	Engystomops	2023-09-19 12:46:00
186	Limnodynastes_dumerilii	Amphibia	Batrachia	Anura	Limnodynastidae	Limnodynastes	2023-09-19 12:46:00
187	Limnodynastes_ornatus	Amphibia	Batrachia	Anura	Limnodynastidae	Limnodynastes	2023-09-19 12:46:00
188	Platyplectrum_ornatum	Amphibia	Batrachia	Anura	Limnodynastidae	Platyplectrum	2023-09-19 12:46:00
189	Leptobrachium_ailaonicum	Amphibia	Batrachia	Anura	Megophryidae	Leptobrachium	2023-09-19 12:46:00
190	Leptobrachium_leishanense	Amphibia	Batrachia	Anura	Megophryidae	Leptobrachium	2023-09-19 12:46:00
191	Spea_multiplicata	Amphibia	Batrachia	Anura	Pelobatidae	Spea	2023-09-19 12:46:00
192	Hymenochirus_boettgeri	Amphibia	Batrachia	Anura	Pipidae	Hymenochirus	2023-09-19 12:46:00
193	Pipa_carvalhoi	Amphibia	Batrachia	Anura	Pipidae	Pipa	2023-09-19 12:46:00
194	Pipa_parva	Amphibia	Batrachia	Anura	Pipidae	Pipa	2023-09-19 12:46:00
195	Xenopus_tropicalis	Amphibia	Batrachia	Anura	Pipidae	Xenopus	2023-09-19 12:46:00
196	Xenopus_laevis	Amphibia	Batrachia	Anura	Pipidae	Xenopus	2023-09-19 12:46:00
197	Pyxicephalus_adspersus	Amphibia	Batrachia	Anura	Pyxicephalidae	Pyxicephalus	2023-09-19 12:46:00
198	Glandirana_rugosa	Amphibia	Batrachia	Anura	Ranidae	Glandirana	2023-09-19 12:46:00
199	Rana_catesbeiana	Amphibia	Batrachia	Anura	Ranidae	Lithobates	2023-09-19 12:46:00
200	Lithobates_catesbeianus	Amphibia	Batrachia	Anura	Ranidae	Lithobates	2023-09-19 12:46:00
201	Rana_temporaria	Amphibia	Batrachia	Anura	Ranidae	Rana	2023-09-19 12:46:00
202	Ambystoma_mexicanum	Amphibia	Batrachia	Caudata	Ambystomatidae	Ambystoma	2023-09-19 12:46:00
203	Hynobius_chinensis	Amphibia	Batrachia	Caudata	Hynobiidae	Hynobius	2023-09-19 12:46:00
204	Cynops_pyrrhogaster	Amphibia	Batrachia	Caudata	Salamandridae	Cynops	2023-09-19 12:46:00
205	Notophthalmus_viridescens	Amphibia	Batrachia	Caudata	Salamandridae	Notophthalmus	2023-09-19 12:46:00
206	Triturus_carnifex	Amphibia	Batrachia	Caudata	Salamandridae	Triturus	2023-09-19 12:46:00
207	Geotrypetes_seraphini	Amphibia	Unclassified	Gymnophiona	Dermophiidae	Geotrypetes	2023-09-19 12:46:00
208	Rhinatrema_bivittatum	Amphibia	Unclassified	Gymnophiona	Rhinatrematidae	Rhinatrema	2023-09-19 12:46:00
209	Microcaecilia_unicolor	Amphibia	Unclassified	Gymnophiona	Siphonopidae	Microcaecilia	2023-09-19 12:46:00
210	Anas_platyrhynchos	Aves	Galloanserae	Anseriformes	Anatidae	Anas	2023-09-19 12:46:00
211	Anas_zonorhyncha	Aves	Galloanserae	Anseriformes	Anatidae	Anas	2023-09-19 12:46:00
212	Anser_cygnoides	Aves	Galloanserae	Anseriformes	Anatidae	Anser	2023-09-19 12:46:00
213	Anser_brachyrhynchus	Aves	Galloanserae	Anseriformes	Anatidae	Anser	2023-09-19 12:46:00
214	Oxyura_jamaicensis	Aves	Galloanserae	Anseriformes	Anatidae	Oxyura	2023-09-19 12:46:00
215	Numida_meleagris	Aves	Galloanserae	Galliformes	Numididae	Numida	2023-09-19 12:46:00
216	Callipepla_squamata	Aves	Galloanserae	Galliformes	Odontophoridae	Callipepla	2023-09-19 12:46:00
217	Colinus_virginianus	Aves	Galloanserae	Galliformes	Odontophoridae	Colinus	2023-09-19 12:46:00
218	Bambusicola_thoracicus	Aves	Galloanserae	Galliformes	Phasianidae	Bambusicola	2023-09-19 12:46:00
219	Chrysolophus_pictus	Aves	Galloanserae	Galliformes	Phasianidae	Chrysolophus	2023-09-19 12:46:00
220	Coturnix_japonica	Aves	Galloanserae	Galliformes	Phasianidae	Coturnix	2023-09-19 12:46:00
221	Gallus_gallus	Aves	Galloanserae	Galliformes	Phasianidae	Gallus	2023-09-19 12:46:00
222	Lyrurus_tetrix	Aves	Galloanserae	Galliformes	Phasianidae	Lyrurus	2023-09-19 12:46:00
223	Meleagris_gallopavo	Aves	Galloanserae	Galliformes	Phasianidae	Meleagris	2023-09-19 12:46:00
224	Phasianus_colchicus	Aves	Galloanserae	Galliformes	Phasianidae	Phasianus	2023-09-19 12:46:00
225	Tympanuchus_cupido	Aves	Galloanserae	Galliformes	Phasianidae	Tympanuchus	2023-09-19 12:46:00
226	Nannopterum_brasilianus	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	2023-09-19 12:46:00
227	Apteryx_australis_mantelli	Aves	Palaeognathae	Apterygiformes	Apterygidae	Apteryx	2023-09-19 12:46:00
